Hour,DHI,Wind speed,Temperature
4,0,2.656105042,13.02287468
5,0,2.613019466,13.06036861
6,0,2.427069187,14.04545676
7,59,2.042032719,15.82696372
8,123,1.939980984,19.07671892
9,134,1.678825378,22.56650448
10,150,1.304255605,24.6714997
11,159,1.114210486,25.71704732
12,161,1.05672574,26.09487647
13,157,1.139426351,25.87454217
14,146,1.323143005,25.0976668
15,127,1.580597639,23.68176233
16,94,1.913124442,21.37744891
17,18,2.243413448,18.95313622
18,0,2.407587528,18.04660184
19,0,2.47349,17.18699247
20,0,2.581172228,16.36684275
21,0,2.656538725,15.56231863
22,0,2.666086912,14.81998913
23,0,2.63002491,14.11799146
0,0,2.107905149,16.2144861
1,0,2.114176512,15.80311443
2,0,2.049213409,15.35797682
3,0,1.980602622,14.96007204
4,0,1.909006834,14.65556025
5,0,2.803349257,18.81899848
6,0,2.8411026,18.93689481
7,65,2.761051416,19.66489511
8,123,2.760164261,20.96207417
9,136,3.040557384,22.35084083
10,153,3.27238512,23.24404663
11,155,3.449518919,23.4593314
12,178,3.525318861,23.35190191
13,214,3.375860214,22.91748217
14,153,3.061129093,22.23355538
15,77,2.94047308,21.61528471
16,58,3.011967182,20.9006481
17,0,3.083483934,20.37129775
18,0,3.070484638,20.06152155
19,0,3.02324605,19.79541112
20,0,2.968345642,19.51245419
21,0,2.897545576,19.17790299
22,0,2.823023796,18.80716362
23,0,2.799556971,18.51716054
0,0,2.781933069,18.39348581
1,0,2.728502274,18.30579963
2,0,2.585314512,18.17393905
3,0,2.483942509,18.07766727
4,0,2.458714724,18.01934632
5,0,2.468618155,18.04316528
6,0,2.488843203,18.17442343
7,47,2.398538589,18.67420734
8,154,2.127019882,19.48487242
9,186,2.031051397,20.79298562
10,232,1.987538934,21.38225776
11,143,1.781883836,22.5077449
12,179,1.657293797,22.4580327
13,184,1.87123251,22.12661132
14,178,2.174527884,21.36898953
15,105,2.360396624,20.28589836
16,61,2.465510607,18.79241124
17,0,2.617698908,17.69959916
18,0,2.657159328,16.97818818
19,0,2.622583389,16.22963833
20,0,2.499167204,15.42179564
21,0,2.320841312,14.69597996
22,0,2.105068445,14.10335025
23,0,1.908914924,13.59161031
0,0,1.757830858,13.14585456
1,0,1.638299942,12.73737756
2,0,1.59023726,12.37127189
3,0,1.598672032,12.0487455
4,0,1.567979455,11.74245394
5,0,1.515825272,11.49735847
6,0,1.45162189,11.8825447
7,63,1.222576857,14.29658257
8,131,0.765234411,17.29122861
9,245,0.565905452,20.1291341
10,196,0.949193239,21.48533514
11,208,1.372871161,22.52559126
12,209,1.700445652,23.06864429
13,247,1.957828283,23.13306552
14,221,2.16067028,22.34966027
15,202,2.240349054,21.16151317
16,74,2.057055473,19.20206064
17,0,2.065069437,17.75297655
18,0,2.128546238,16.95800422
19,0,2.120571852,15.95530011
20,0,2.211285114,15.10052467
21,0,2.313900948,14.37847295
22,0,2.346565247,13.67934887
23,0,2.317321777,13.03688312
0,0,2.274358511,12.43995518
1,0,2.214553833,11.90696504
2,0,2.042831421,11.42865345
3,0,1.806270719,11.05702432
4,0,1.578771234,10.8026243
5,0,1.37070775,10.63177094
6,0,1.202459216,11.27165529
7,64,1.054612875,14.64466869
8,147,0.910199881,17.85537134
9,208,0.735257387,21.81023104
10,196,1.12421,23.77149226
11,208,1.446792722,24.80305186
12,209,1.683846951,25.25819222
13,231,1.79323256,25.14826281
14,183,1.784967422,24.51745595
15,149,1.678601623,23.25302259
16,103,1.602415442,20.84293878
17,0,1.82533288,18.91589961
18,0,2.04701376,18.03761934
19,0,2.189944983,17.21715482
20,0,2.192070007,16.51690953
21,0,2.113279104,15.9524002
22,0,1.990263224,15.45548039
23,0,1.848233581,14.99634862
0,0,1.717595696,14.51089524
1,0,1.644169569,14.16526481
2,0,1.583289385,13.97284297
3,0,1.59703207,13.84974151
4,0,1.71451807,13.78831662
5,0,1.874696374,13.75918279
6,0,2.058009386,14.49182166
7,57,2.043390036,17.77527255
8,154,1.975808978,20.93407558
9,231,2.500262976,24.1904557
10,195,2.889475584,25.86544978
11,207,3.178941727,26.66162279
12,210,3.3881917,26.83802957
13,202,3.484892607,26.43841095
14,184,3.449253321,25.47685389
15,150,3.086406946,23.87828455
16,104,2.700668335,21.05505409
17,0,2.444592237,18.95528858
18,0,2.187036037,18.05982334
19,0,1.985347986,17.28228109
20,0,1.814754725,16.56389328
21,0,1.660613418,15.90202991
22,0,1.515294671,15.27433401
23,0,1.381768346,14.68524769
0,0,1.249850512,14.17532083
1,0,1.16181004,13.7237754
2,0,1.135097861,13.36796303
3,0,1.189365387,13.07825428
4,0,1.311104655,12.82360787
5,0,1.472503066,12.58080419
6,0,1.633590341,13.16742641
7,62,1.67135632,16.68380152
8,130,1.44788754,19.64683508
9,172,1.21949482,23.54204517
10,196,1.55803287,25.84010668
11,208,1.945323467,26.76123555
12,321,2.261068821,27.05999706
13,326,2.458153486,26.85454292
14,282,2.498146296,26.1689517
15,156,2.123275757,24.89159884
16,71,1.645488977,22.33383454
17,0,1.180854321,20.43302464
18,0,0.720732749,19.67105771
19,0,0.329020023,18.96450198
20,0,0.084148891,18.5608814
21,0,0.290521294,18.10902611
22,0,0.601838827,17.41498334
23,0,0.889955401,16.75071655
0,0,1.165175319,16.06245715
1,0,1.418961644,15.49023359
2,0,1.579700232,15.0073924
3,0,1.760650873,14.6017786
4,0,2.059821844,14.30224289
5,0,2.358341932,14.18285985
6,0,2.58198905,14.57652962
7,57,2.433513403,17.22151011
8,129,2.231232643,19.33660561
9,222,2.531620264,22.83750687
10,195,2.992330074,24.75350244
11,342,3.175940037,25.45409304
12,368,3.298289299,26.02165597
13,289,3.41319108,26.04349183
14,185,3.504397392,25.42866452
15,152,3.153316498,24.05509639
16,107,2.773779869,21.25823204
17,1,2.626526594,19.04377468
18,0,2.4623878,18.07009247
19,0,2.357192993,17.2089884
20,0,2.152962923,16.39353354
21,0,1.93112421,15.6506224
22,0,1.797757268,14.96131902
23,0,1.728111267,14.35165371
0,0,1.616347075,13.76553634
1,0,1.478118777,13.22577517
2,0,1.345286012,12.72034648
3,0,1.29940784,12.27974222
4,0,1.395236492,11.8671889
5,0,1.546879768,11.48678717
6,0,1.661083102,11.93628544
7,62,1.63936615,15.31082116
8,165,1.355853319,18.28171487
9,271,0.868750572,22.54587715
10,312,0.275586128,24.7028778
11,349,0.217411697,25.82080237
12,316,0.542346239,26.31889255
13,325,0.756097317,26.26304683
14,286,0.854322672,25.56255632
15,152,1.011992097,24.17128988
16,100,1.828364372,21.46806664
17,1,2.711829424,19.43153775
18,0,3.032998323,18.42250457
19,0,3.030324697,17.17670087
20,0,3.027548075,16.05036483
21,0,2.974852085,15.25659774
22,0,2.876364231,14.72787572
23,0,2.767562389,14.29449267
0,0,2.66885376,13.83770501
1,0,2.64418745,13.09311937
2,0,2.70025444,12.55085524
3,0,2.643805504,12.5584254
4,0,2.597697258,12.58274249
5,0,2.565529585,12.10684043
6,0,2.567947149,11.95779036
7,61,2.490370274,13.22812731
8,148,2.683918476,16.10395505
9,172,2.601229906,19.73669401
10,196,2.264353991,22.04281659
11,209,1.969199419,23.2734338
12,211,1.81197381,23.81659521
13,204,1.892078996,23.66115726
14,186,2.157872677,22.83077865
15,153,2.479950905,21.40565769
16,109,2.751860619,19.13781233
17,1,3.089985371,17.53226591
18,0,3.249988317,16.94930607
19,0,3.273119211,16.13228646
20,0,3.277642965,15.21259238
21,0,3.270428419,14.23159354
22,0,3.238680601,13.11688079
23,0,3.215598345,12.03299512
0,0,3.184475422,11.08240793
1,0,3.146118641,10.23101901
2,0,3.015539885,9.485044259
3,0,2.82909894,8.854745324
4,0,2.61865449,8.341720075
5,0,2.382848978,7.887540124
6,0,2.125351906,8.306412765
7,61,1.615997195,11.40715857
8,161,1.368600607,15.24061032
9,179,1.301475763,18.44482958
10,197,1.125810027,20.95528971
11,207,1.112564802,22.34716701
12,215,1.235070109,22.87346311
13,203,1.418151975,22.66189323
14,187,1.642500162,21.78061822
15,170,1.911987782,20.15118059
16,110,2.326416016,17.24209887
17,1,2.791214466,14.83530329
18,0,3.000765324,13.75457925
19,0,3.034682274,12.7437942
20,0,3.080583811,11.85362227
21,0,3.108060122,11.03244131
22,0,3.090447426,10.2891663
23,0,3.040818453,9.652160105
0,0,2.97305274,9.098290587
1,0,2.89464879,8.625275575
2,0,2.629279613,8.150839635
3,0,2.348532677,7.752043956
4,0,2.095272541,7.417738131
5,0,1.810267329,7.138356947
6,0,1.452793598,7.799941461
7,61,0.974323034,11.68749351
8,160,0.778460979,15.48779748
9,180,1.361271381,19.34372139
10,197,1.630618453,20.93655006
11,207,1.817139745,21.80806774
12,209,1.978286386,22.07408007
13,204,2.165385008,21.74621161
14,188,2.391979456,20.79111358
15,170,2.570686102,19.16344883
16,111,2.608870506,16.08404945
17,1,2.768312931,13.51939888
18,0,2.747421026,12.49100577
19,0,2.576654911,11.55366511
20,0,2.339680195,10.74568551
21,0,2.069547415,10.02640869
22,0,1.780337572,9.39483279
23,0,1.533454537,8.871300607
0,0,1.36481452,8.416472439
1,0,1.27982533,8.010231195
2,0,1.329712391,7.677280359
3,0,1.51339674,7.370675344
4,0,1.675373554,7.089949235
5,0,1.707779884,6.826207485
6,0,1.616489887,7.488905064
7,61,1.364729404,11.46872723
8,161,1.154948473,14.96757352
9,180,1.636924148,18.45839407
10,197,1.876600623,20.28877701
11,207,2.164640427,21.3815664
12,210,2.544930935,21.84194987
13,204,2.93184495,21.58960594
14,188,3.335071325,20.68935475
15,171,3.517924309,19.11670362
16,107,3.230240345,16.11500299
17,1,3.278424501,13.45050726
18,0,3.242848635,12.35145112
19,0,3.135186434,11.37036373
20,0,2.947262764,10.45851621
21,0,2.778548002,9.605228987
22,0,2.708570242,8.850022902
23,0,2.673782349,8.135875189
0,0,2.614217758,7.495927926
1,0,2.522538424,6.891216044
2,0,2.445152998,6.329483576
3,0,2.345803261,5.799962703
4,0,2.151257038,5.311585926
5,0,1.900532842,4.879275236
6,0,1.653800845,5.502012056
7,60,1.368379116,9.866627749
8,162,0.917764902,13.44627429
9,180,1.406994224,17.9066599
10,198,1.500795364,20.18266392
11,211,1.511083841,21.40407355
12,210,1.583489537,21.93927312
13,204,1.716606021,21.78334558
14,188,2.013529301,20.91592819
15,172,2.361880541,19.29492038
16,108,2.590209723,15.79645085
17,2,2.777335644,13.15099014
18,0,2.788681269,12.15023883
19,0,2.711019516,11.23833458
20,0,2.53707242,10.39014391
21,0,2.330073357,9.62775331
22,0,2.167338133,8.903666517
23,0,2.039623499,8.249883469
0,0,1.938505054,7.656690424
1,0,1.873893142,7.127102017
2,0,1.806961536,6.606029732
3,0,1.770490289,6.121935994
4,0,1.665661454,5.705352752
5,0,1.489381552,5.326811285
6,0,1.423192978,6.048379902
7,60,1.437487841,10.72556029
8,161,1.312979698,14.22052096
9,180,1.797849059,18.27916098
10,197,2.287482738,20.84272305
11,208,2.225048065,22.21836811
12,210,2.099413872,22.83489213
13,205,1.978960276,22.78021565
14,190,1.906599283,21.99681502
15,173,1.895552278,20.45847853
16,109,2.019390106,16.98291267
17,2,2.177604675,14.54731705
18,0,2.091883659,13.6990692
19,0,1.899531126,12.94555636
20,0,1.626612544,12.29563656
21,0,1.383222222,11.71188435
22,0,1.179129839,11.18070112
23,0,1.015424728,10.70490769
0,0,0.946639776,10.28911475
1,0,0.929459631,9.942323177
2,0,0.928308547,9.616298918
3,0,0.911029398,9.325597823
4,0,0.895311832,9.103453971
5,0,0.835480928,8.925827234
6,0,0.785073221,9.770245063
7,60,0.789625943,13.59596789
8,133,0.7740677,17.2591481
9,176,0.504980564,21.39151475
10,200,1.096234202,24.48558319
11,213,1.650983572,25.57478128
12,215,1.921292424,25.97521825
13,208,1.980783582,25.78792128
14,190,1.884620428,24.9832802
15,158,1.671916604,23.51761182
16,110,1.260649085,20.27332714
17,2,0.878283262,17.85061026
18,0,0.661861658,16.97194187
19,0,0.733913124,16.14578221
20,0,0.891974688,15.39509232
21,0,1.025280952,14.69801928
22,0,1.183970571,14.06715036
23,0,1.397369146,13.47982016
0,0,1.651096702,12.97081964
1,0,1.901839495,12.49413856
2,0,2.163680792,12.03675301
3,0,2.394167662,11.61454947
4,0,2.618972301,11.21976148
5,0,2.802572727,10.8229815
6,0,2.916735649,11.32664729
7,61,2.833684921,15.01158868
8,162,2.376614809,18.13969906
9,180,2.538926125,22.2851505
10,201,3.074271202,25.19650462
11,214,3.306917191,26.49167749
12,216,3.464736462,27.02238428
13,209,3.577707291,26.82508915
14,191,3.546377182,26.06555998
15,159,3.090167046,24.64524308
16,110,2.594801903,21.22558726
17,2,2.260349035,18.80232053
18,0,2.020984173,17.96528465
19,0,1.968226314,17.18017258
20,0,2.071148872,16.45024929
21,0,2.280278206,15.73817188
22,0,2.492614031,15.07183298
23,0,2.663205624,14.43655405
0,0,2.790851831,13.87457003
1,0,2.902936459,13.31550369
2,0,2.913300753,12.74878252
3,0,2.851156712,12.18867145
4,0,2.783024788,11.63937963
5,0,2.678225756,11.10148031
6,0,2.530358791,11.59993611
7,61,2.145183325,15.12764535
8,132,1.763808489,18.58485586
9,175,2.633391619,22.96800619
10,200,2.924864769,24.80642325
11,212,3.119549751,25.72619343
12,215,3.256704092,26.08302646
13,208,3.374343872,25.92376439
14,190,3.324662209,25.21439353
15,158,3.057023525,23.91046844
16,118,2.482224941,21.27018448
17,2,2.158071756,19.02515837
18,0,1.854624391,18.36385362
19,0,1.542311788,17.97801078
20,0,1.337098956,17.64574356
21,0,1.279600978,16.92923261
22,0,1.331971526,15.98033816
23,0,1.388813496,15.07980289
0,0,1.426752687,14.2317092
1,0,1.451836109,13.43114047
2,0,1.389452815,12.72481946
3,0,1.281407595,12.11951518
4,0,1.121248722,11.57485687
5,0,0.950212657,11.12325501
6,0,0.771424353,11.72312888
7,61,0.561433256,15.52424282
8,133,0.07188376,19.56502588
9,176,1.038523078,23.49336641
10,200,1.506457925,25.1486379
11,213,1.835965037,26.0635108
12,215,2.070726633,26.44322322
13,208,2.172503948,26.27708814
14,191,2.271015882,25.54032384
15,160,2.270437241,24.17356716
16,112,1.9188658,21.39749878
17,3,1.655885339,19.02281215
18,0,1.509745359,18.12271573
19,0,1.477074623,17.18895942
20,0,1.540122151,16.27619167
21,0,1.633445024,15.33289922
22,0,1.786907434,14.42076014
23,0,1.971710324,13.57655621
0,0,2.140531301,12.81195952
1,0,2.25103569,12.08504827
2,0,2.226137638,11.39889504
3,0,2.194592953,10.81989303
4,0,2.220192909,10.36824061
5,0,2.21427393,9.956153934
6,0,2.099698305,11.19749837
7,60,1.718007684,13.63074885
8,152,1.524641871,16.51816404
9,203,1.16644001,21.16836792
10,200,0.289029777,24.93556894
11,213,1.088974476,26.61460191
12,215,1.685836434,27.11053971
13,209,2.150465965,26.98924024
14,192,2.402760267,26.21897089
15,161,2.480368137,24.78052414
16,113,2.374267817,21.68139523
17,3,2.555900574,18.99725058
18,0,2.7843678,17.77238648
19,0,2.864869833,16.52723308
20,0,2.797868013,15.29752838
21,0,2.719861984,14.20008771
22,0,2.682554722,13.22993075
23,0,2.66191411,12.40705517
0,0,2.625344038,11.73731612
1,0,2.520258188,11.14063738
2,0,2.495569944,10.95127606
3,0,2.414339304,11.37287766
4,0,2.192362309,11.65781208
5,0,2.136538506,11.62219885
6,0,2.080681801,11.85648017
7,61,1.966387391,13.34613309
8,150,2.025195122,17.09342077
9,187,2.047926903,20.73904116
10,201,1.721412778,22.95330412
11,214,1.558973312,24.18269634
12,217,1.540644646,24.63476783
13,210,1.625633359,24.39421117
14,193,1.839717865,23.41683671
15,162,2.116395235,21.74422163
16,114,2.523375988,18.96767327
17,3,3.069772959,16.3322917
18,0,3.403513908,15.17248804
19,0,3.516077042,14.04893156
20,0,3.461448431,12.95320091
21,0,3.370491505,11.93362738
22,0,3.266820669,11.03019957
23,0,3.142480612,10.23487254
0,0,3.029537678,9.551796676
1,0,2.938643456,8.95237082
2,0,2.896251917,8.451787342
3,0,2.853353977,8.029449816
4,0,2.790244102,7.684073767
5,0,2.706038713,7.393168325
6,0,2.563916922,8.143549689
7,62,2.143970966,11.83538582
8,163,1.871510625,16.07311786
9,181,1.938690305,19.55625665
10,199,1.865160346,21.68121422
11,210,1.848899722,23.01961359
12,212,1.868872881,23.67739759
13,207,1.926184893,23.62944897
14,192,2.034344673,22.76528805
15,166,2.124699593,21.0863117
16,115,2.201161385,17.87789912
17,3,2.452435255,15.04004865
18,0,2.646150351,13.96604215
19,0,2.720089674,12.96604045
20,0,2.641071558,12.03313063
21,0,2.444436073,11.15965174
22,0,2.210936308,10.38456944
23,0,2.006340265,9.730990016
0,0,1.860692978,9.190724311
1,0,1.775196791,8.725211313
2,0,1.564476848,8.305365425
3,0,1.362938046,7.955782496
4,0,1.297867894,7.689442369
5,0,1.264918804,7.48232425
6,0,1.180196762,8.484790696
7,63,0.956786096,12.95138006
8,135,0.583726346,16.64893723
9,178,0.494268,21.45483272
10,202,0.705640852,24.23074817
11,215,0.968195796,25.73035015
12,217,1.156062603,26.45615943
13,211,1.232836485,26.4838698
14,194,1.186661839,25.74459799
15,163,1.099524856,24.24768267
16,116,1.032443047,21.07464238
17,4,1.288077116,18.49195381
18,0,1.602096915,17.50585476
19,0,1.861141801,16.5494776
20,0,2.109309912,15.58937261
21,0,2.345979214,14.68874579
22,0,2.508885145,13.84368771
23,0,2.610860586,13.11650787
0,0,2.701260328,12.53408933
1,0,2.766830921,12.05330653
2,0,2.648091793,11.60897381
3,0,2.480585337,11.28164568
4,0,2.344325781,11.02967497
5,0,2.211534977,10.86888531
6,0,2.046401262,11.82810112
7,63,1.751507878,15.76431998
8,133,1.19272387,19.34469749
9,176,1.113911867,24.20766917
10,201,1.702311635,26.80581674
11,213,1.996233106,27.8339205
12,216,2.195807934,28.19571675
13,209,2.351410866,27.96756391
14,193,2.302265167,27.15465746
15,162,2.110777855,25.64003333
16,109,1.894310594,22.63258369
17,5,2.210200787,20.01442841
18,0,2.726100683,18.90201406
19,0,3.1148386,17.97591946
20,0,3.204519272,17.10556901
21,0,3.122029543,16.30298925
22,0,2.934026957,15.53456058
23,0,2.740444183,14.78205601
0,0,2.618164301,14.1940665
1,0,2.526173115,13.95363566
2,0,2.305058002,13.8505753
3,0,2.08771944,13.54780294
4,0,1.95922184,13.14502524
5,0,1.87502265,13.03973444
6,0,1.776071668,13.78098455
7,62,1.512438655,16.12290897
8,165,1.322069168,19.74118662
9,271,1.44596076,24.20051457
10,260,1.525763392,27.0233069
11,309,1.507952929,28.26832513
12,403,1.404848933,28.70505469
13,226,1.19037199,28.4226133
14,313,1.067225933,27.54218683
15,162,1.029767275,25.92293544
16,118,0.931116939,23.66479965
17,6,0.602528393,22.20965772
18,0,0.373064458,21.69386674
19,0,0.515114427,21.03738525
20,0,0.855796516,19.99195658
21,0,1.266033769,18.61441759
22,0,1.610481739,17.52051197
23,0,1.855117083,16.62188919
0,0,2.009510279,15.86013147
1,0,2.065303564,15.20613113
2,0,2.017200947,14.57410668
3,0,1.973208189,14.01885146
4,0,1.962112188,13.56919417
5,0,1.95735395,13.21043537
6,0,1.852376819,14.01122899
7,62,1.490650058,17.378092
8,133,0.967839837,21.43036598
9,176,0.0897604,25.95458634
10,200,0.550106108,27.93999298
11,213,0.943383336,28.86754616
12,215,1.150578737,29.07039886
13,209,1.263390779,28.70109787
14,302,1.356398821,27.70861523
15,208,1.456095457,26.02893149
16,122,1.690139294,23.49641289
17,4,2.200426102,21.57368005
18,0,2.655177355,20.47297154
19,0,2.956405878,19.34547243
20,0,3.080915213,18.65873491
21,0,2.972855568,18.00557638
22,0,2.742573023,17.18821056
23,0,2.501319647,16.41882052
0,0,2.315304518,15.85677571
1,0,2.247597694,15.44765737
2,0,2.290010214,15.09280516
3,0,2.403764963,14.83728071
4,0,2.571481466,14.56422979
5,0,2.642181396,14.28211387
6,0,2.422665119,14.32322148
7,56,1.864331961,14.91180086
8,150,1.430194736,15.88894551
9,148,1.492285013,17.40123913
10,172,1.70269382,18.30989665
11,142,1.838390231,18.49131623
12,269,1.948892713,18.38132162
13,130,2.082349777,17.99520282
14,113,2.221572161,17.44099879
15,83,2.276976347,16.93172853
16,59,2.297289848,16.12264478
17,9,2.5207932,15.04378336
18,0,2.655803204,14.589752
19,0,2.635113478,14.18392456
20,0,2.500074863,13.74682459
21,0,2.317519903,13.31338958
22,0,2.125294685,12.96720368
23,0,1.946150661,12.70678984
0,0,1.821892381,12.19919755
1,0,1.747615576,11.66955523
2,0,1.764741659,11.325281
3,0,1.813653231,11.03001793
4,0,1.844313741,10.80049482
5,0,1.852106094,10.58262323
6,0,1.878999829,11.58689095
7,65,1.713399887,14.70607889
8,157,1.395756841,17.52529327
9,204,1.556366682,20.96544866
10,203,1.063977838,23.39941809
11,215,0.498344153,25.37411356
12,218,0.553517282,26.31243664
13,212,0.899383128,26.14372262
14,196,1.245754361,25.26352142
15,166,1.469519854,23.6763004
16,120,1.525071144,21.0658621
17,6,1.485353112,18.61020335
18,0,1.427287817,17.72639578
19,0,1.396488428,16.91364332
20,0,1.51814568,16.15299964
21,0,1.684760928,15.42334227
22,0,1.804557323,14.74416119
23,0,1.850020766,14.10353681
0,0,1.835794449,13.51622643
1,0,1.823888659,13.01397567
2,0,1.758625031,12.55681747
3,0,1.667241693,12.1611235
4,0,1.655366898,11.86345932
5,0,1.741221189,11.65797379
6,0,1.866371632,12.79198915
7,59,1.827691913,16.66746679
8,172,1.623259306,20.43245885
9,181,0.930050492,24.8099106
10,295,0.681411028,26.90380817
11,173,1.16817832,25.6997931
12,187,1.963112831,23.74550108
13,129,2.567857981,22.24949178
14,114,2.518699646,20.93504176
15,122,2.179514647,20.06690036
16,75,1.746183157,18.69845996
17,12,1.484553814,17.85733581
18,0,1.321461439,17.44711463
19,0,1.448126197,16.94961412
20,0,1.827952623,16.49272538
21,0,2.236726046,15.91382017
22,0,2.524716854,15.29608319
23,0,2.636265516,14.52213904
0,0,2.6378057,13.7756251
1,0,2.591758013,13.19585804
2,0,2.467430115,12.68619653
3,0,2.339596748,12.2535921
4,0,2.29962635,11.93449112
5,0,2.309174299,11.67558617
6,0,2.263970137,12.56378422
7,35,1.851972222,15.17338494
8,164,1.446285844,18.24979028
9,205,1.241738796,21.71884802
10,340,0.84364444,23.83364615
11,366,0.777830243,25.3689612
12,391,1.035927773,26.04005886
13,342,1.259240746,25.75809356
14,221,1.365276337,24.93217013
15,106,1.434232235,23.49735975
16,131,1.673259735,21.04955761
17,5,2.139346838,18.69199882
18,0,2.580694675,17.80127
19,0,2.883146286,16.97703267
20,0,2.984688759,16.13857967
21,0,3.015539408,15.4114467
22,0,3.034388065,14.75498209
23,0,3.032767057,14.15396839
0,0,3.02576375,13.60058481
1,0,3.012639046,13.13813726
2,0,2.920707703,12.7303378
3,0,2.813383579,12.37357634
4,0,2.73578167,12.06210375
5,0,2.688938618,11.80143672
6,0,2.611868143,12.72098394
7,66,2.161645651,16.06415329
8,163,2.021321297,20.41159325
9,178,1.795597196,23.5955302
10,203,1.283699274,25.3799492
11,299,0.790663362,26.23912609
12,391,0.678747058,26.45482307
13,203,0.969206989,26.09166204
14,116,1.321320057,25.16244225
15,85,1.604304552,23.56422082
16,44,1.896106601,21.15377269
17,6,2.281754255,19.14024164
18,0,2.565918207,18.58162091
19,0,2.757535934,17.90970952
20,0,2.914711952,17.11112127
21,0,3.007746935,16.31590952
22,0,3.047121525,15.57644242
23,0,3.008421421,14.93679811
0,0,2.923550606,14.38545022
1,0,2.846445322,13.90803889
2,0,2.604355812,13.58852969
3,0,2.336498737,13.55819045
4,0,2.084102869,13.56441669
5,0,1.928519607,13.54594973
6,0,1.79136014,13.93887984
7,65,1.468993545,15.28948391
8,106,1.361438513,18.52761704
9,195,1.453749061,22.01495847
10,251,1.19742763,24.35370519
11,190,0.882146478,26.3181161
12,153,0.585187614,26.58349383
13,276,0.420053512,26.47494027
14,150,0.587784886,25.28651901
15,213,0.876587868,23.91868612
16,84,1.119248509,21.8684272
17,6,1.380968809,19.82443378
18,0,1.599829316,19.14298015
19,0,1.704023123,18.42521558
20,0,1.710864663,17.68134005
21,0,1.703140855,16.9522595
22,0,1.757804036,16.21857381
23,0,1.929259419,15.58593859
0,0,1.551724315,17.32036409
1,0,1.553657889,17.01172606
2,0,1.636808991,16.82610758
3,0,1.778506875,16.52710742
4,0,1.825968146,16.43586534
5,0,1.818658829,14.48858757
6,0,1.712429643,15.01980153
7,54,1.482686758,17.41670148
8,151,1.089930773,19.76832851
9,233,1.242699146,23.26941243
10,313,1.54410696,25.62616236
11,290,1.66694212,26.92792706
12,321,1.708128452,27.10982767
13,255,1.719548106,26.96388631
14,168,1.64335978,26.19309881
15,158,1.498213053,25.07198514
16,32,1.356606364,23.74673813
17,0,1.481990457,22.6643718
18,0,1.861301899,22.05281022
19,0,2.214687109,21.2916602
20,0,2.376740932,20.4212368
21,0,2.423480511,19.60870786
22,0,2.386089563,18.88183584
23,0,2.299682617,18.27686586
0,0,2.21941638,17.85651782
1,0,2.124732971,17.63987183
2,0,2.03134799,17.52827712
3,0,2.022533417,17.45273842
4,0,2.046969891,17.41319947
5,0,2.001156569,17.45467597
6,0,1.923696399,17.98125371
7,47,1.717283845,19.4557637
8,121,1.546617746,21.81939664
9,228,2.067142487,24.11977228
10,170,2.479232073,25.14329696
11,311,2.743293762,25.34961838
12,268,2.85646677,25.48289103
13,321,2.831564426,25.36313376
14,206,2.715887308,24.87328536
15,138,2.645853519,23.68135482
16,98,2.711624384,21.8725802
17,0,3.125377893,20.34429632
18,0,3.279983521,19.1845388
19,0,3.204601049,17.95939295
20,0,3.028538465,16.8549425
21,0,2.815820932,15.79708073
22,0,2.666935921,14.79590636
23,0,2.57924366,14.0016622
0,0,2.572501183,13.34841905
1,0,2.621080637,12.77816476
2,0,2.619187593,12.3021459
3,0,2.576002836,11.83066782
4,0,2.504015446,11.39995696
5,0,2.443230152,10.9991292
6,0,2.358587503,11.21771482
7,60,1.950899363,13.5967786
8,159,1.696862936,17.10870799
9,177,1.541240931,20.29914079
10,196,1.410142422,22.90972598
11,196,1.606111526,24.25203205
12,198,1.824360609,24.77723666
13,191,1.930069447,24.62950124
14,174,1.918033123,23.79233676
15,144,1.963628292,22.28150171
16,101,2.292421341,19.37057913
17,0,2.806377172,16.97706334
18,0,3.083516359,15.7794679
19,0,3.178703785,14.65579357
20,0,3.105460167,13.60044242
21,0,2.971395254,12.65438469
22,0,2.829503298,11.82652155
23,0,2.700343132,11.1608335
0,0,2.564482689,10.60497201
1,0,2.423876762,10.1592574
2,0,2.146463156,9.802983194
3,0,1.819276452,9.547155857
4,0,1.541627526,9.39703866
5,0,1.320270538,9.341100467
6,0,1.117777348,10.14374954
7,62,0.917063773,14.08966591
8,126,0.797631621,17.33489726
9,164,0.805635154,21.6467559
10,185,1.36527431,24.1325433
11,196,1.583949804,25.33904364
12,198,1.653447986,25.89940431
13,190,1.63412118,25.83435061
14,173,1.66795969,25.10574733
15,143,1.786866546,23.7153332
16,102,2.127739668,20.84049381
17,0,2.659183979,18.41640119
18,0,3.029208183,17.19599386
19,0,3.218900919,15.95057873
20,0,3.259019613,14.76151528
21,0,3.173211575,13.63389774
22,0,3.007919073,12.70611479
23,0,2.885898829,12.01531069
0,0,2.764387608,11.60876813
1,0,2.679951191,11.30259324
2,0,2.563363552,10.9821374
3,0,2.436480284,10.70557658
4,0,2.341732502,10.56632955
5,0,2.167848825,10.54546323
6,0,1.924129844,11.29766225
7,62,1.497047782,14.29242787
8,123,1.157603383,17.5709193
9,161,1.026501894,21.98970315
10,182,1.071487665,24.35778064
11,193,1.21380496,25.82875671
12,195,1.265886545,26.34255516
13,332,1.229530573,26.18742895
